Series,Cluster
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375375858,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001573932368,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736652,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375999039,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151836004,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021950386,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000494817899,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001335292888,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001578632587,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022491986,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021399565,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377128634,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020851142,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021178087,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022812170,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021284284,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736684,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001420696875,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151918271,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001421708186,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021399564,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737014,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021381317,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021399558,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377527851,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021392419,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000939067339,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736732,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938985140,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000023094044,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000027208683,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375616122,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001128220442,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021305997,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021381315,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375615023,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000100217248,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001131183174,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151839527,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000571862320,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021399556,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020946831,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001128630263,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736918,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001574329911,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736924,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001129392907,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737541,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376344087,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000574609784,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375615022,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020859324,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000939969191,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021531937,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000062155202,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001128219758,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021366202,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375379657,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021284319,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151932045,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376344086,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375635512,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021246716,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020734333,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001162261743,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021430418,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020744587,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020734327,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021178085,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736914,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021382997,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021211872,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151945226,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000062156459,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000062156444,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021375646,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736725,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021284873,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021814444,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021378225,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001145977457,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021112873,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001491574230,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938684710,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020734324,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021137987,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377959485,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938779284,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375375859,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000023028379,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938985177,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000062156450,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021109492,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736710,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000026617653,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938859237,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000573308171,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000571969256,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021399561,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020734339,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736886,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376488944,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001578558132,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021369274,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151917144,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020744379,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000573981561,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001378097871,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021378238,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000494913838,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021242629,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022519898,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001422517152,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938989228,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151918054,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737546,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151931030,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375593982,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151927861,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375999038,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001378097870,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000028023199,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736693,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021369276,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021369275,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000574395540,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021421081,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020738133,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021109327,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736933,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001128113766,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021430417,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000024856456,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151839528,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000062156456,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000936842173,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021378224,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022498955,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021375456,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021430423,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021313693,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938779520,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001187306303,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021225083,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021556003,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021549937,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938779252,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001128087483,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021305998,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001145941457,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000023206574,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000062155177,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021389238,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021830723,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021246715,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021247433,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000939000758,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021284367,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000030900373,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938921318,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377509282,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001576239073,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151828877,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021284383,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000023002727,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737097,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000940094802,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375591286,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021110566,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000025609200,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021205045,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001573969913,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021116081,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737530,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001129108990,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001573345799,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021202482,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000494927490,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001129108006,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001128625414,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001130724039,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376076741,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021408525,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375379824,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020733622,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021352504,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021365800,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001420160333,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021307874,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377594766,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020935939,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151920039,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020733620,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000573250965,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021400966,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021464554,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938916804,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375480817,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020733616,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021393414,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377075995,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001185859567,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000573259014,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377899754,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021153047,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021373047,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021571379,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021283786,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001128603553,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375620984,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737095,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000034407717,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021578586,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000023028899,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021243993,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022502604,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021214419,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000062185124,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000062185130,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001185558549,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001145850860,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000062185092,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001129031876,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000253475119,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021141264,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000940077795,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737531,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021833279,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377328837,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376330389,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377139791,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376332588,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020733596,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737063,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377328835,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022506457,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021111667,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151918154,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151923679,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021087196,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938847645,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737055,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022505140,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377327253,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376330391,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021284379,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022460711,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020747579,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021387325,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021296942,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001578637328,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000939040529,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938717907,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375477844,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021412019,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376251150,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737108,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021312263,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001573860095,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001574977989,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377412696,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000940235866,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000574675431,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001129329125,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000574630414,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376264667,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375835796,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000575034927,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020731766,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001129983118,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000573737280,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022338307,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938957907,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375480619,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000026031122,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021179730,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001129215019,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375391573,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376076740,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151857496,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151920011,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736943,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021372220,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375388634,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000574625220,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375374316,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000036932631,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021284212,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736958,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021219859,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000023327667,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000023657605,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736964,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001128627207,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000022099596,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021296399,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151821664,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021242889,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001574813213,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001185804100,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000023042534,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001131276718,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000573288319,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376871716,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021220559,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021243997,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737104,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737110,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000940041348,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001128605073,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000572248163,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021284213,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000572902041,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021312463,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375493313,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021249459,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001573355034,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021577705,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737065,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000031126882,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021578408,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377139789,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376277005,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001375637386,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000939097667,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000574717124,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000032428661,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021387320,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021955461,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000062184396,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021169269,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151920008,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001378379989,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151934082,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021955463,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377377716,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000572861902,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000028992555,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001378019816,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001377352805,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020737138,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000021284366,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736971,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001575244695,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_001376335592,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000151929020,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000938980720,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000023033670,Cluster 3
/Users/arossi/Desktop/BigQuery/preprocessed/machine_000020736942,Cluster 3
